id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7819000040,3/9/2015,295000,4,2,1650,7200,1,0,0,3,7,1650,0,1964,0,98133,47.7543,-122.344,1410,7200
2588800006,10/21/2014,240000,3,1.5,1290,8366,1,0,0,3,7,1020,270,1957,0,98168,47.4853,-122.318,1770,8400
5015001045,8/26/2014,1050000,4,3,3560,4000,3,0,2,3,9,2970,590,1996,0,98112,47.6265,-122.3,1190,4000
3298600340,9/5/2014,4e+05,6,3,3320,15600,1,0,0,4,8,1660,1660,1977,0,98092,47.2983,-122.166,2330,15360
1223039242,1/26/2015,388000,3,1.75,1760,9277,1,0,0,4,7,1760,0,1962,0,98146,47.4977,-122.358,1760,7650
7853220330,10/6/2014,730000,4,3.5,4420,7902,2,0,0,3,10,3350,1070,2004,0,98065,47.5327,-121.86,3440,7851
2896310420,2/19/2015,615000,4,2.75,3120,34040,2,0,0,3,9,3120,0,1997,0,98010,47.3431,-122.03,2420,25201
1721059286,1/21/2015,383000,4,2.5,2640,8055,2,0,0,3,9,2640,0,2004,0,98092,47.315,-122.193,1650,8055
7222000244,2/23/2015,3e+05,3,3,2850,9375,1,0,0,3,8,2240,610,1977,0,98055,47.4655,-122.209,1800,9375
1726600110,7/17/2014,675000,3,2.25,2260,13209,1,0,0,3,9,2260,0,1977,0,98005,47.6385,-122.167,2820,12534
9839301060,4/6/2015,650500,3,1.75,1740,4400,1.5,0,0,3,8,1740,0,1903,0,98122,47.6115,-122.292,1740,4400
5608010420,11/20/2014,808000,4,2.75,3340,7230,2,0,0,3,9,3340,0,1996,0,98027,47.549,-122.096,3230,7529
7950300670,2/18/2015,450000,2,1,1120,4590,1,0,0,3,7,1120,0,1924,0,98118,47.5663,-122.285,1120,5100
2310000440,10/27/2014,279950,3,2.25,1340,7202,2,0,0,4,7,1340,0,1989,0,98038,47.3563,-122.039,1470,7395
3291800780,2/3/2015,375000,4,2.5,2090,8325,1,0,0,4,7,1470,620,1983,0,98056,47.4888,-122.184,1700,8025
4037000160,6/15/2014,506000,5,3,2430,8000,1,0,0,4,7,1370,1060,1957,0,98008,47.603,-122.12,1770,8000
4058200040,9/17/2014,361000,3,1.75,2130,8742,1,0,3,3,7,1330,800,1955,0,98178,47.5057,-122.231,2380,7448
2068500210,4/9/2015,234300,3,1,1140,9779,1,0,0,3,7,1140,0,1963,0,98055,47.424,-122.201,1520,9814
1624059219,11/5/2014,850000,2,2,2640,13939,1,0,1,5,8,1640,1000,1963,0,98006,47.5647,-122.165,2880,14810
8827901350,4/7/2015,685000,3,1.75,2720,4720,1.5,0,0,4,7,1580,1140,1925,0,98105,47.6691,-122.29,1660,4640
5282200015,5/27/2014,525000,5,3,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,47.6845,-122.313,1900,3800
8819901030,11/18/2014,810000,3,2,2390,8025,2,0,0,5,7,2390,0,1921,0,98105,47.6707,-122.288,1920,5350
2916620240,6/18/2014,264950,4,1.75,1770,9011,1,0,0,5,7,1050,720,1983,0,98042,47.3646,-122.076,1410,8530
7883605915,5/8/2015,337500,3,1,1020,6000,1.5,0,0,3,7,1020,0,1900,0,98108,47.5254,-122.318,1240,6000
1995200215,8/26/2014,352000,4,1.75,1850,5712,1,0,0,3,7,1850,0,1954,0,98115,47.6966,-122.324,1510,6038
1776230180,10/8/2014,427500,4,2.5,2430,3249,2,0,0,3,8,2430,0,2010,0,98059,47.5048,-122.155,2650,3844
5437820020,8/7/2014,195000,3,1.75,1580,7875,1,0,0,3,7,1580,0,1979,0,98022,47.1958,-122.003,1560,8314
5126300960,1/27/2015,442250,3,2.5,2170,8169,2,0,0,3,8,2170,0,2003,0,98059,47.4833,-122.139,2240,6733
259100110,6/18/2014,540000,3,1.75,1970,8200,1,0,0,5,8,1420,550,1963,0,98177,47.7602,-122.363,2140,8000
5468730030,8/22/2014,265000,3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316
9241900115,3/24/2015,1100000,4,3,3320,5760,2,0,0,3,9,2120,1200,1954,2007,98199,47.6474,-122.389,2400,6144
1311000270,4/16/2015,247000,5,2,1590,9350,1,0,0,5,7,1060,530,1962,0,98001,47.3398,-122.286,1460,8210
2767604212,10/29/2014,452000,2,2.5,1260,1131,3,0,0,3,8,1260,0,2006,0,98107,47.6715,-122.384,1490,2500
726059485,11/17/2014,496000,3,2.5,2180,4533,2,0,0,3,7,2180,0,2010,0,98011,47.754,-122.215,2180,7347
4122700020,7/10/2014,850000,5,2,2310,13430,1.5,0,0,4,8,2310,0,1966,0,98004,47.6395,-122.203,2810,13906
1454100010,2/2/2015,338500,2,1,720,6050,1,0,0,2,5,720,0,1951,0,98125,47.7259,-122.29,1480,7280
5101408678,11/20/2014,457000,2,1.75,2060,7192,1,0,0,3,7,1420,640,1940,0,98125,47.7038,-122.317,1860,7140
3787000140,9/1/2014,450000,3,2.25,1780,9969,1,0,0,3,8,1450,330,1985,0,98034,47.7286,-122.168,1950,7974
1762600280,7/14/2014,1200000,3,2.5,3430,28718,1.5,0,0,3,10,3430,0,1984,0,98033,47.6477,-122.183,3440,35021
3432501415,7/14/2014,265000,3,1.75,1170,8148,1,0,0,3,7,1170,0,1952,0,98155,47.7479,-122.318,1200,8147
3377900195,9/29/2014,2530000,4,5.5,6930,45100,1,0,0,4,11,4310,2620,1950,1991,98006,47.5547,-122.144,2560,37766
6601200020,1/27/2015,235245,4,2.5,1954,5075,2,0,0,3,8,1954,0,2007,0,98001,47.2606,-122.253,1934,5000
4037200530,3/17/2015,544950,3,1.75,1830,7371,1,0,0,3,7,1830,0,1957,0,98008,47.6059,-122.121,1600,7700
1607100139,7/25/2014,250000,3,1,1190,6250,1,0,0,3,7,990,200,1954,0,98108,47.5658,-122.292,1760,6434
5500100120,9/16/2014,380000,4,1.75,1790,10186,1,0,0,4,8,1790,0,1965,0,98177,47.7769,-122.376,1790,9142
5560000680,12/26/2014,199950,2,1,1010,10057,1,0,0,3,6,1010,0,1961,0,98023,47.3286,-122.336,1040,8591
3574801720,10/22/2014,4e+05,3,1.75,1470,6682,1,0,0,3,7,1470,0,1987,0,98034,47.7315,-122.226,1790,7379
3812400898,9/9/2014,399950,5,2,2760,6420,1,0,0,5,7,1380,1380,1964,0,98118,47.5396,-122.276,1400,7112
2422049104,12/30/2014,235000,2,1,830,9000,1,0,0,3,6,830,0,1939,0,98032,47.3813,-122.243,1160,7680
251620090,5/30/2014,2400000,4,3.25,4140,20734,1,0,1,3,10,3300,840,1977,2005,98004,47.6344,-122.215,4020,20008
3629921240,7/28/2014,970000,4,4.5,3890,5906,2,0,3,3,11,3060,830,2004,0,98029,47.5426,-121.995,4170,6052
1821069072,5/8/2014,335000,3,1.5,2240,87625,1.5,0,0,2,7,1480,760,1980,0,98092,47.3043,-122.094,1920,110206
2624049115,7/10/2014,379000,4,1.5,1280,5460,1.5,0,0,5,7,1080,200,1920,0,98118,47.5348,-122.268,1470,5934
1703400910,8/11/2014,639000,3,2.5,2010,3300,2,0,0,3,9,1610,400,2014,0,98118,47.5573,-122.287,1660,4950
4233600260,12/30/2014,1260000,5,4,4180,12042,2,0,0,3,10,4180,0,2014,0,98075,47.5959,-122.014,1800,6052
2517101200,7/7/2014,3e+05,4,2.5,2090,5195,2,0,0,3,7,2090,0,2007,0,98031,47.3986,-122.166,2090,5236
326049024,4/10/2015,603000,4,2.25,2370,11310,1,0,0,3,8,1550,820,1968,0,98155,47.7684,-122.289,1890,8621
8092500720,7/11/2014,230000,3,1.5,1330,9548,1,0,0,5,7,1330,0,1967,0,98042,47.3675,-122.11,1420,9548
7855600080,3/30/2015,750000,3,1.75,2770,15232,1,0,0,3,8,1570,1200,1976,0,98006,47.5706,-122.16,2340,11400
2487200680,2/24/2015,447000,2,1,720,7500,1,0,2,3,6,720,0,1925,0,98136,47.5185,-122.392,1390,5000
2925059294,3/27/2015,860000,3,2,1880,8494,1,0,0,4,7,1200,680,1968,0,98004,47.6217,-122.192,1290,9128
5467500040,3/4/2015,390000,4,1.75,2180,7560,1,0,0,4,7,1560,620,1962,0,98133,47.757,-122.336,1810,7352
7804700020,8/12/2014,961500,3,2.5,3910,14000,2,0,0,3,10,3910,0,1999,0,98008,47.6374,-122.12,2280,14000
3491300082,1/27/2015,799990,4,3.5,2540,5808,2,0,0,5,8,1820,720,1910,1986,98117,47.6857,-122.376,1520,5461
5249800729,3/30/2015,680000,6,3.5,3000,6320,2,0,2,3,8,2400,600,1969,0,98118,47.562,-122.279,1720,6360
521049200,7/8/2014,819000,3,2.75,3176,13391,2,0,3,4,9,2726,450,1985,0,98198,47.3429,-122.33,3470,12779
236400260,12/15/2014,220000,4,1,1440,8250,1,0,0,3,7,1440,0,1959,0,98188,47.4325,-122.291,1440,8466
3330500075,4/24/2015,465000,3,1,930,3348,1,0,0,4,6,930,0,1926,0,98118,47.5532,-122.277,1210,3348
5216200090,6/16/2014,385000,2,1,830,26329,1,1,3,4,6,830,0,1928,0,98070,47.4012,-122.425,2030,27338
9325200120,9/9/2014,600600,4,3.5,3110,6829,2,0,0,3,8,3110,0,2014,0,98148,47.4349,-122.328,2910,7425
2768100180,6/6/2014,595000,4,2.5,1990,2175,2,0,0,3,8,1680,310,2005,0,98107,47.6696,-122.371,1560,2087
9183701085,4/15/2015,302000,4,1.5,1790,10200,1,0,0,4,8,1210,580,1963,0,98030,47.3774,-122.225,1540,6600
4037000065,4/14/2015,412000,3,1.5,1320,8000,1,0,0,3,7,1320,0,1957,0,98008,47.6027,-122.122,1720,8100
1219000120,4/2/2015,340000,4,1,1140,13440,1,0,0,2,5,1140,0,1944,0,98166,47.4619,-122.344,1450,7560
7950304095,2/17/2015,257500,1,1,710,6060,1,0,0,4,6,710,0,1916,0,98118,47.5621,-122.283,1440,4545
946000295,12/10/2014,469000,3,2.25,1440,1362,3,0,0,3,7,1440,0,2014,0,98117,47.6908,-122.365,1180,2603
3330500875,12/26/2014,381156,2,1,1320,3090,1,0,0,4,7,1320,0,1908,0,98118,47.5517,-122.276,1270,4120
6003500995,6/17/2014,729000,3,1,1580,3840,2,0,0,3,8,1580,0,1908,0,98102,47.6192,-122.319,1680,2624
7923300230,5/4/2015,479000,3,1,1480,10094,1,0,0,4,7,1480,0,1956,0,98007,47.5942,-122.136,1430,10083
3821400200,10/6/2014,215000,3,2,1290,9312,1,0,0,3,7,1290,0,1947,0,98168,47.4811,-122.325,1650,7300
287000110,6/25/2014,680000,4,1.5,1880,6200,1,0,2,5,8,1440,440,1954,0,98146,47.5035,-122.384,2070,6500
8563000300,9/15/2014,675000,4,2.25,2260,8715,1,0,0,4,8,1530,730,1976,0,98008,47.6237,-122.106,2220,8650
3751600409,5/8/2015,510000,4,2.5,4073,17334,2,0,0,3,8,4073,0,2008,0,98001,47.2949,-122.27,1780,9625
686200840,4/22/2015,593450,4,2.25,2130,7172,2,0,0,4,8,2130,0,1964,0,98008,47.6271,-122.112,1910,7653
766900250,4/2/2015,406000,3,1.75,1270,6017,1,0,0,4,7,1030,240,1990,0,98028,47.737,-122.225,1630,7381
1023059365,5/6/2014,520000,3,2.5,2460,54885,2,0,0,4,8,2460,0,1980,0,98059,47.4996,-122.146,2770,21407
9547200790,9/17/2014,518000,3,1.75,1830,4500,1.5,0,0,4,7,1830,0,1909,0,98115,47.676,-122.308,1830,4080
3353400092,12/23/2014,270500,5,2.5,2406,7093,2,0,0,3,8,2406,0,2006,0,98001,47.2615,-122.252,1767,7093
4140500050,9/8/2014,362000,3,1,1290,10125,1,0,0,4,7,1290,0,1956,0,98028,47.7641,-122.265,1760,14460
7527000090,8/14/2014,540000,4,1.75,2260,19500,1,0,2,3,8,1450,810,1971,0,98074,47.6555,-122.086,2980,19500
9573120260,6/10/2014,650000,4,2.25,2560,9731,2,0,0,4,7,2560,0,1973,0,98034,47.7261,-122.246,1860,9731
4123840310,1/6/2015,342500,3,2.5,1810,5192,2,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042,1810,6200
2460700700,5/15/2014,252350,3,2,1650,7352,1,0,0,3,7,1160,490,1979,0,98058,47.4612,-122.169,1710,7350
2473100330,9/23/2014,252500,2,1.5,1280,8710,1,0,0,3,7,1280,0,1967,0,98058,47.4472,-122.16,1520,9375
4046500720,11/7/2014,470950,3,2.5,2560,16420,2,0,0,4,8,2560,0,1989,0,98014,47.6916,-121.916,2120,16298
3421049044,4/9/2015,289000,2,1.75,2056,52333,1,0,0,4,7,1048,1008,1980,0,98001,47.2592,-122.291,2220,6458
4025300285,10/29/2014,276693,4,1,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875
3630050180,9/26/2014,360000,2,1.75,1230,1107,2,0,0,3,8,1230,0,2006,0,98029,47.5475,-121.999,1380,1107
2579500101,4/21/2015,1390000,4,3.5,4010,10880,2,0,3,4,11,3150,860,1990,0,98040,47.5359,-122.213,3530,17310
7501000220,6/20/2014,950000,4,2.5,3360,11548,2,0,0,3,9,3360,0,1988,0,98033,47.6534,-122.182,3400,14091
6814600355,6/19/2014,618250,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,0,98115,47.6801,-122.315,1730,3360
3356403304,10/16/2014,154000,3,3,1530,9997,1,0,0,3,6,1020,510,1992,0,98001,47.2861,-122.252,1410,9997
1562200240,9/18/2014,550000,3,2.25,2160,15360,1,0,0,3,8,1410,750,1965,2000,98007,47.6232,-122.138,2180,8480
3845100160,6/20/2014,339990,3,2.5,2570,4600,2,0,0,3,8,2570,0,2014,0,98092,47.2582,-122.196,2570,5000
8647800150,1/2/2015,273000,3,2.25,2160,7964,2,0,0,3,8,2160,0,1991,0,98042,47.3622,-122.074,2000,7964
5608010650,4/8/2015,965000,4,2.5,3420,9575,2,0,0,3,11,3420,0,1994,0,98027,47.5527,-122.095,3310,8192
3222079136,8/18/2014,213000,3,1.75,1200,55321,1.5,0,0,5,7,1200,0,1977,0,98010,47.3492,-121.935,1910,54450
7844200050,5/22/2014,330000,5,2.25,2000,7900,1,0,0,4,7,1300,700,1986,0,98188,47.4291,-122.292,2000,9132
2895800770,4/8/2015,258800,2,1.75,1290,1624,2,0,0,3,8,1290,0,2014,0,98106,47.5171,-122.347,1410,1963
6057700120,9/17/2014,340000,3,1.75,1270,8422,1,0,0,3,7,1270,0,1967,0,98011,47.7601,-122.197,1470,8500
8731980440,10/16/2014,355000,5,2.5,2344,8000,1,0,0,4,8,1560,784,1976,0,98023,47.3185,-122.377,2344,8000
6979900360,7/9/2014,635000,4,2.5,3080,35430,2,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,2640,28972
7613700660,3/26/2015,758800,5,2.25,1750,5000,1,0,0,3,8,960,790,1940,0,98105,47.6589,-122.276,2580,5000
3066200460,12/18/2014,572500,3,2,2290,11200,2,0,0,3,9,2290,0,1979,0,98052,47.6517,-122.124,2250,10000
3210400340,5/6/2014,279900,3,1.75,1580,8151,1,0,1,4,7,1100,480,1962,0,98198,47.3672,-122.312,1650,8151
5153900150,7/8/2014,205000,3,1,1180,8240,1,0,0,4,7,1180,0,1967,0,98003,47.3325,-122.321,1180,7840
3275300440,11/20/2014,230000,2,2,1260,10200,1,0,0,3,7,1020,240,1983,0,98003,47.2593,-122.312,1560,10200
6117500320,7/8/2014,1130000,3,2.25,2790,13791,1,0,3,3,8,2790,0,2006,0,98166,47.4389,-122.351,2720,12600
8635750330,9/25/2014,664000,4,2.5,2390,8432,2,0,0,3,9,2390,0,1998,0,98074,47.6027,-122.024,2710,7417
3750605349,3/4/2015,210500,3,1,1220,9600,1,0,0,5,7,1220,0,1958,0,98001,47.2622,-122.282,1310,9600
6600700030,5/6/2015,525000,3,2.25,1490,9414,2,0,0,3,7,1490,0,1981,0,98052,47.6844,-122.113,1290,10125
646910030,11/4/2014,238000,3,2.5,1650,2807,2,0,0,3,7,1650,0,2004,0,98055,47.4328,-122.196,1460,1875
3024059036,5/30/2014,950000,4,1.75,2500,92347,1,0,0,4,8,1500,1000,1970,0,98040,47.5345,-122.216,3750,20267
2115720130,8/21/2014,289950,3,2.5,2070,5013,2,0,0,3,8,2070,0,1987,0,98023,47.3202,-122.395,1670,5013
631000040,3/31/2015,548000,4,1.75,1690,7794,1,0,0,3,7,1090,600,1968,0,98033,47.6888,-122.203,1380,7325
1795900210,5/18/2014,575550,4,2.5,2060,7475,1,0,0,3,8,1440,620,1985,0,98052,47.7272,-122.105,2280,8396
1777600850,6/24/2014,859000,4,2.25,3550,13900,1,0,0,3,8,1830,1720,2010,0,98006,47.5681,-122.127,2770,12200
1494300040,6/24/2014,437000,4,2.5,1890,8505,1,0,0,3,8,1290,600,1980,0,98052,47.6796,-122.115,1720,9600
326069101,12/5/2014,515000,3,2.5,2130,219978,2,0,0,3,8,2130,0,1986,0,98077,47.7754,-122.032,3340,217800
8165501640,8/19/2014,309950,2,2.25,1460,1607,2,0,0,3,8,1460,0,2007,0,98106,47.5395,-122.369,1460,1826
7370600020,10/7/2014,606000,3,1.75,1970,8540,1,0,3,4,8,1130,840,1950,0,98177,47.7213,-122.365,2280,8540
7853361410,5/30/2014,545000,4,2.5,2720,4738,2,0,0,3,8,2720,0,2012,0,98065,47.515,-121.869,2590,5740
9553200052,5/6/2014,345000,3,1,1110,6250,1,0,0,3,7,1110,0,1956,0,98115,47.6977,-122.292,2010,6944
7203600550,8/4/2014,325000,2,1,1060,5703,1,0,2,4,6,1060,0,1946,0,98198,47.3444,-122.327,2240,4416
3649100387,4/16/2015,506000,4,2.25,2040,12000,1,0,0,4,7,1300,740,1963,0,98028,47.7362,-122.241,1930,12000
1568100300,1/21/2015,682500,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,47.7351,-122.295,1550,8460
826079094,3/24/2015,330000,3,2,1400,218252,1,0,0,3,7,1400,0,1997,0,98019,47.7576,-121.934,2230,218222
9834201366,12/16/2014,429900,3,2,1490,1286,3,0,0,3,8,1490,0,2014,0,98144,47.57,-122.288,1420,1230
5457800930,6/13/2014,1700000,2,2.25,3170,3000,2,0,2,5,10,1990,1180,1900,0,98109,47.6291,-122.351,2980,5061
3876760430,8/22/2014,269950,3,2.25,1660,7003,2,0,0,3,7,1660,0,1996,0,98030,47.3599,-122.188,1840,6680
9290850760,10/28/2014,845000,4,2.5,2880,35610,1,0,0,3,10,2880,0,1989,0,98052,47.6911,-122.054,3460,35610
2817100910,6/16/2014,385000,3,2,1590,9912,2,0,0,3,8,1590,0,2000,0,98070,47.3731,-122.43,1670,9912
2705600068,3/27/2015,539950,3,2.5,1330,2180,3,0,0,3,8,1330,0,2014,0,98117,47.6987,-122.365,1330,5000
2568200130,5/16/2014,725000,5,2.75,2830,5310,2,0,0,3,9,2830,0,2006,0,98052,47.7074,-122.101,3150,6581
9528102870,3/4/2015,818900,3,1,1080,4120,1,0,0,3,7,980,100,1919,0,98115,47.6771,-122.319,1280,3090
7977201707,5/23/2014,526000,3,1.75,1680,3420,1,0,0,3,7,960,720,1992,0,98115,47.6854,-122.291,1680,4080
5126900100,9/23/2014,150000,2,1,790,7275,1,0,0,4,6,790,0,1944,0,98058,47.4771,-122.174,850,7399
6431500122,4/28/2015,520000,3,1.5,1580,8841,1.5,0,0,5,7,1180,400,1923,0,98103,47.6931,-122.352,1580,7512
3407700047,10/29/2014,1060000,3,3.25,2990,189852,2,0,0,4,10,2990,0,1974,0,98072,47.746,-122.138,3500,48760
8581400015,7/22/2014,189900,2,1,1000,4179,1,0,0,5,5,1000,0,1914,0,98002,47.297,-122.227,1010,6327
6752000330,8/15/2014,490000,3,1.75,1490,11360,1,0,0,3,8,1490,0,1975,0,98008,47.5896,-122.12,2350,10320
7588700080,4/21/2015,925000,4,2.5,3350,4501,2,0,0,3,9,2640,710,2002,0,98117,47.688,-122.379,1000,4500
7611200125,10/23/2014,467000,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040
3062600050,7/14/2014,745000,3,2.75,3010,12432,1,0,0,4,8,1890,1120,1970,0,98052,47.6392,-122.108,2500,12432
1775800420,2/2/2015,474000,4,2.25,1960,14834,1,0,0,4,8,1330,630,1976,0,98072,47.7434,-122.095,1540,15000
1126059201,5/4/2015,1270000,5,3.25,4410,35192,2,0,2,3,12,3880,530,1990,0,98072,47.7522,-122.13,4410,59677
9830200380,9/17/2014,653000,3,3,3040,5067,3,0,2,3,10,3040,0,1993,0,98118,47.5409,-122.267,1820,5998
5151600530,4/23/2015,460000,4,2.5,2680,11998,1,0,3,3,8,1510,1170,1960,0,98003,47.337,-122.321,2680,12746
3343302110,3/6/2015,1800000,3,3,2790,13295,2,1,4,4,10,2370,420,1933,1989,98006,47.5466,-122.197,3140,11949
2856100515,8/5/2014,925000,4,2.5,2670,5100,2,0,0,3,8,1940,730,1929,2010,98117,47.6768,-122.39,1470,4080
5104450690,7/16/2014,320000,4,2.75,2610,9077,1,0,0,4,8,1310,1300,1987,0,98058,47.4612,-122.147,1900,10500
4358700141,4/27/2015,480000,4,1.75,1840,9250,1,0,0,4,7,980,860,1956,0,98133,47.708,-122.337,1520,9250
7000100635,7/15/2014,6e+05,3,1,940,19000,1,0,0,3,6,940,0,1945,0,98004,47.5828,-122.19,2280,19000
9545250010,11/7/2014,785000,4,2.5,3270,9578,2,0,0,3,9,3270,0,1993,0,98027,47.5373,-122.051,3120,8784
7200179,10/16/2014,150000,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969
797000330,4/2/2015,369900,3,1.75,2150,19127,1,0,0,3,7,1650,500,1978,0,98168,47.5061,-122.324,1550,15000
3876810140,5/27/2014,326500,3,1,1810,12375,2,0,0,3,7,1810,0,1970,0,98072,47.7427,-122.172,1420,9357
2436700666,2/16/2015,550700,2,2.25,1190,1499,2,0,0,3,9,1100,90,2004,0,98105,47.6666,-122.285,1430,1332
2927600105,7/3/2014,395000,5,1.75,1840,10453,1,0,2,3,8,1360,480,1948,0,98166,47.4508,-122.368,2250,11250
686400670,4/14/2015,678000,3,1.75,1670,7210,1,0,0,5,8,1670,0,1967,0,98008,47.6344,-122.116,2200,7210
3424069076,10/13/2014,360000,2,1,930,6098,1,0,0,4,6,930,0,1919,0,98027,47.5289,-122.03,1730,9000
3754501235,10/1/2014,1190000,3,2.5,2510,4600,2,0,2,3,10,2510,0,2006,0,98034,47.7051,-122.223,2560,7500
8901000911,2/19/2015,425000,3,1.75,2120,5992,1,0,0,3,7,1060,1060,1947,0,98125,47.7083,-122.308,1840,11000
1560930070,9/11/2014,840000,4,3.5,2840,40139,1,0,4,4,10,2840,0,1986,0,98038,47.401,-122.026,3180,36852
3250500140,10/8/2014,850000,3,1.75,1400,9900,1,0,0,3,7,1400,0,1951,0,98004,47.6272,-122.209,1810,10796
1321059013,3/19/2015,725000,4,2.5,3750,218506,2,0,0,3,10,3750,0,1991,0,98092,47.3045,-122.103,2540,39413
922059020,7/16/2014,242025,4,1.75,1400,54014,1.5,0,0,4,7,1400,0,1935,0,98031,47.4153,-122.184,1910,8523
342000036,7/2/2014,540000,3,2.25,1320,1800,2,0,0,3,7,1320,0,1994,0,98122,47.6081,-122.289,2010,4500
3205400150,6/17/2014,402000,3,1.5,1450,7375,1,0,0,3,7,1010,440,1968,0,98034,47.7212,-122.179,1350,7440
224069114,8/29/2014,635000,4,2.5,2470,77550,1,0,0,4,7,2470,0,1987,0,98075,47.5888,-122.011,2490,40894
3293700496,8/14/2014,270000,4,1.75,1850,7730,1,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581
597000593,11/17/2014,403000,2,1.5,1240,1101,2,0,0,3,8,1080,160,2009,0,98144,47.5758,-122.309,1530,1209
9122001225,10/29/2014,610000,4,2.25,2200,7200,1,0,2,4,8,1220,980,1958,0,98144,47.5818,-122.296,1940,6000
7732410380,6/4/2014,907500,4,2.5,2770,8642,2,0,0,4,9,2770,0,1987,0,98007,47.6599,-122.146,2670,9000
6154900095,7/11/2014,565000,4,1.75,2140,7102,1,0,0,4,7,1070,1070,1948,0,98177,47.7042,-122.37,1950,7102
5556800150,5/15/2014,204700,4,2,1670,9987,1,0,0,3,7,1670,0,1967,0,98001,47.3406,-122.284,1640,7280
217500140,5/13/2014,464000,5,2.5,3400,8970,1,0,0,4,8,1700,1700,1959,0,98133,47.7358,-122.335,1890,8475
3644100072,11/7/2014,245000,2,1,670,2356,1,0,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740
3810000565,7/2/2014,255000,4,2,2430,8960,1,0,0,3,7,1430,1000,1960,0,98178,47.4979,-122.232,2430,8960
1871400585,4/22/2015,160000,2,1,1020,13647,1,0,0,5,6,1020,0,1915,1974,98022,47.2848,-121.927,980,8250
7954300120,8/22/2014,6e+05,4,2.5,2600,6536,2,0,0,3,9,2600,0,1999,0,98056,47.5232,-122.191,2640,6185
4202400395,3/16/2015,285000,3,1.75,1930,6533,1,0,0,3,7,1230,700,1960,0,98055,47.4883,-122.221,2030,5954
9477100620,2/19/2015,245000,3,1.5,1330,7125,2,0,0,3,7,1330,0,1968,0,98034,47.7308,-122.194,1570,7350
3235100080,7/1/2014,260000,2,1,770,7906,1,0,0,4,6,770,0,1948,0,98155,47.766,-122.32,990,7906
9264900660,9/19/2014,241500,4,2.5,2500,9654,1,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.343,2500,8839
7015200800,3/9/2015,750000,3,2,1760,5488,1.5,0,0,3,7,1540,220,1927,0,98119,47.6479,-122.367,1760,5943
2722059292,6/4/2014,129000,1,1,650,15364,1,0,0,4,5,650,0,1967,0,98042,47.3721,-122.159,1630,7952
6145600557,5/9/2014,212000,2,1.5,1020,1525,2,0,0,3,7,1020,0,2004,0,98133,47.704,-122.347,1020,3844
4307340490,8/12/2014,325000,4,2.5,1960,3543,2,0,0,3,7,1960,0,2004,0,98056,47.4849,-122.184,2420,3646
7905200061,9/5/2014,419700,3,2.25,1450,1486,2,0,0,3,8,1160,290,2006,0,98116,47.5694,-122.387,1370,1437
6632900452,12/5/2014,690500,4,2.75,3130,8920,2,0,0,3,8,3130,0,2014,0,98155,47.7397,-122.316,1450,9183
3319500628,2/12/2015,356999,3,1.5,1010,1546,2,0,0,3,8,1010,0,1971,2014,98144,47.5998,-122.311,1010,1517
1133000671,6/2/2014,315000,3,1,960,6634,1,0,0,3,6,960,0,1952,0,98125,47.7264,-122.31,1570,7203
4140900050,1/26/2015,440000,4,1.75,2180,10200,1,0,2,3,8,2000,180,1966,0,98028,47.7638,-122.27,2590,10445
3211700035,6/25/2014,557500,3,1.75,1900,11165,1,0,0,4,7,1900,0,1959,0,98008,47.5789,-122.118,2030,11165
1523059183,12/5/2014,529000,5,2.5,2380,91476,1,0,0,4,8,1580,800,1976,0,98059,47.479,-122.153,1880,12870
9215400105,4/28/2015,450000,3,1.75,1250,5963,1,0,0,4,7,1250,0,1953,0,98115,47.6796,-122.301,970,5100
9477200200,8/18/2014,305000,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400
2485000100,5/29/2014,685000,3,1.75,1940,7313,1,0,1,4,8,1440,500,1960,0,98136,47.5239,-122.387,2160,7200
7732500700,11/26/2014,832500,4,2.5,3450,35100,2,0,0,3,10,3450,0,1987,0,98052,47.7302,-122.106,3110,35894
1773101159,1/7/2015,250000,3,2.25,1050,572,2,0,0,3,7,740,310,2006,0,98106,47.5549,-122.363,1260,1062
3630220180,7/8/2014,812000,4,3.5,3370,3634,2,0,0,3,9,2750,620,2007,0,98029,47.5519,-122.001,3200,3650
